gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
PLA2G7_TSS21440,TSS24190	2.55483376837225e-07	0.352230121920537	0.00628173580125089	205	200	155	2.32229	4.61703503732057
SMPDL3A_TSS14511	2.55160758555807e-05	0.290878500770166	0.0240231202335827	203	201	159	2.05051	2.43421643827751
ULBP2_TSS9465	4.43414768372032e-05	-0.282497857094815	0.0314836802621042	199	194	49	0.623488	0.744482945454545
HGF_TSS32222	1.6675944538931e-05	0.297154045579864	0.0236807676866453	169	115	8	0.119527	0.219411251913876
MGAM_TSS35868	4.80579642433001e-05	0.28125471018132	0.0328758621644294	192	93	1	0.0935475	0.133500880861244
CLEC5A_TSS12782,TSS26901	6.36376287140512e-05	0.27687089799063	0.0369691233536332	209	209	207	5.73269	6.75381868421053
DOCK5_TSS22178	9.13005611937062e-05	0.271124846126607	0.0450898725634499	209	208	196	2.16704	2.3276639562201
ADAMDEC1_TSS4471	2.95066595747269e-05	0.288700393220836	0.0243296685609547	174	141	35	0.253402	0.674015088038277
HTRA4_TSS12199	6.98205605512393e-05	0.275406943445069	0.0379719861329836	207	206	197	2.742	3.26434448995215
ADHFE1_TSS6280	8.92856467113937e-05	0.271483832478999	0.0450898725634499	200	190	59	0.636595	0.730208723444976
PTGS1_TSS16909,TSS26306,TSS5673	3.12710848798971e-05	0.287824808656626	0.0249787562692203	209	209	208	3.29494	3.55571864114833
PLAU_TSS216	2.26725005781076e-05	0.292636591001999	0.0240231202335827	209	209	209	39.14	40.0776231578947
PAPSS2_TSS4097	3.58965889648534e-05	0.285733424054574	0.0278046275918369	209	209	208	3.32666	3.86016883253589
LIPM_TSS32723	6.92514973985928e-05	0.275536484352351	0.0379719861329836	79	1	0	0	0.00293586764542198
ANKRD22_TSS21907	1.06217392010109e-05	0.303653184430735	0.0173595070057029	200	186	74	0.572189	0.990218796650718
HTRA1_TSS17304	5.65898479364809e-05	0.278712326806228	0.0351391859823922	174	135	9	0.177177	0.298502291866029
VWCE_TSS28844	4.8746078783085e-06	0.314523289565128	0.0138444279974937	125	19	0	0.0112018	0.0338378997607656
MYO7A_TSS21748,TSS8185	2.8195047416278e-05	0.289383886683246	0.0240231202335827	208	205	105	1.00335	1.57458260555024
MMP12_TSS34111	3.07103622751483e-06	0.320774827277203	0.0112141081445009	189	173	81	0.6856	1.56787286267943
KCNJ5_TSS12525	1.26248312457951e-05	0.301182326913484	0.0189825477337511	205	199	122	1.35636	1.81629113909091
METTL7B_TSS34515	2.25865579108793e-05	0.292692908780011	0.0240231202335827	118	80	10	0.0405179	0.180919493779904
PLXNC1_TSS1135,TSS5112	4.18642410750726e-05	0.283382193114751	0.0305740533177123	209	209	178	2.22571	2.99771364114833
CMKLR1_TSS22814,TSS7058	1.08662459250908e-05	0.303328973476906	0.0173595070057029	209	208	172	2.14495	3.48928969138756
SDS_TSS12760	1.69346279009775e-06	0.328627936906976	0.0108216505944221	199	192	114	1.11377	2.37169808755981
SLC7A1_TSS3015	8.05620217002361e-05	0.273131297136055	0.0420254252383619	209	209	203	2.52784	2.55805097129187
SPRY2_TSS27001	0.000106066200134525	0.268700308079734	0.0492937843934289	198	190	71	0.662398	0.936608148325359
NPAP1_TSS9298	2.52756687600044e-06	0.32336859150104	0.0112141081445009	63	0	0	0	0.00199279679425837
GATM_TSS21952	1.97612786219093e-05	0.294667010661077	0.0240231202335827	206	204	160	1.71601	2.04519791196172
ITGA11_TSS19150	5.30134561046249e-05	0.279730926297045	0.0347455628587261	181	50	0	0.0438255	0.0715559917703349
RRN3P1_TSS34716	9.17285463518405e-05	0.27104955155091	0.0450898725634499	206	201	106	1.01616	1.14010458803828
HS3ST2_TSS15246	1.0827356206671e-05	0.303380075181803	0.0173595070057029	162	117	31	0.123074	0.584588838755981
EPN2_TSS32081	9.91194995526345e-05	-0.269798704784655	0.0469183986678683	208	207	204	2.84046	2.82186964162679
FAM20A_TSS19359,TSS6805	2.46350867051808e-05	0.291402528686155	0.0240231202335827	206	201	57	0.611654	0.891293261244019
TRIM47_TSS25847	2.36186894153701e-05	0.292029546683743	0.0240231202335827	207	205	191	2.10838	2.53512616526316
SLC26A11_TSS13292	2.81776796967238e-05	0.2893931368765	0.0240231202335827	209	209	209	7.34484	8.04649248803828
KIR2DL4_TSS23211	5.77381875224159e-05	0.278398081516541	0.0351391859823922	105	54	4	0.0153726	0.113412238755981
DUSP15_TSS10441,TSS22077,TSS28585	6.31043861700328e-06	0.310967678387327	0.0161301121489221	116	58	3	0.0338792	0.100349640191388
KCNS1_TSS2211	7.94596765679674e-05	0.273351271088225	0.0420254252383619	138	13	0	0.00987472	0.0286237237320574
PLTP_TSS19891,TSS3611	1.86563391592217e-05	0.295512560177318	0.0240231202335827	209	209	209	18.7074	30.0824481818182
