tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
ARPP21	-	-	ARPP21	ARPP21	TSS1536,TSS15783,TSS17652,TSS20687,TSS20689,TSS2513,TSS32365	chr3:35639173-35794496	-	-	0.001416355	0.0073466424	-5.1870063649297	1.42816968376301	-0.0153799126693037	0.802354445417008	0.750251842409159	15	0	0	0	0.00521782128205128
C3orf84	-	-	C3orf84	C3orf84	TSS29854	chr3:49177635-49191858	-	-	0.0572188571428571	0.129579564	-2.26463041155264	1.75109783265569	-0.0398179001373276	0.802354445417008	0.750251842409159	15	10	0	0	0.103603925641026
CADPS	-	-	CADPS	CADPS	TSS625	chr3:62398345-62875389	-	-	0.00843191928571429	0.0018124828	4.65213754619591	1.63435533092512	0.00222536539454897	0.802354445417008	0.750251842409159	15	0	0	0	0.00418869076923077
LINC00506	-	-	LINC00506	LINC00506	TSS35151	chr3:87089279-87157069	-	-	0.288787592857143	0.0757750712	3.81111608717489	1.40746748144564	0.00354533859177589	0.802354445417008	0.750251842409159	34	16	1	0.0765109	0.152241104615385
IMPG2	-	-	IMPG2	IMPG2	TSS12766	chr3:101222545-101320575	-	-	0.0128504014285714	0.0397363052	-3.09222287108096	0.919108490571183	-0.00288179439524947	0.802354445417008	0.750251842409159	32	1	0	0.0252421	0.0300849551282051
LOC102723582	-	-	LOC102723582	LOC102723582	TSS25935	chr3:122416205-122443247	-	-	0.0310355571428571	0.18242342	-5.87788449101468	1.56733110463201	-0.0290090740035078	0.802354445417008	0.750251842409159	16	12	0	0	0.128079058974359
MUC13	-	-	MUC13	MUC13	TSS12280	chr3:124905441-124934751	-	-	0.07023835	0.268658036	-3.82494799493439	1.92767201196111	-0.0082880445833212	0.802354445417008	0.750251842409159	26	17	1	0.055547	0.197430456410256
ALDH1L1	-	-	ALDH1L1	ALDH1L1	TSS27477,TSS4805	chr3:126103560-126181186	-	-	0.0181483214285714	0.093001292	-5.12451205837612	1.69545154163915	-0.022482002537515	0.802354445417008	0.750251842409159	26	8	0	0.0204065	0.0661309948717949
ZIC4	-	-	ZIC4	ZIC4	TSS11456,TSS14553,TSS34226,TSS35936	chr3:147386047-147406809	-	-	0.00601640714285714	0.001752152	3.43372443877994	1.92155585334628	0.0412721490546997	0.802354445417008	0.750251842409159	10	0	0	0	0.00328291025641026
ATP13A4-AS1	-	-	ATP13A4-AS1	ATP13A4-AS1	TSS19836,TSS8944	chr3:193553212-193555584	-	-	0.01211485	0.00110938	10.9203789504047	2.73421464752861	0.0249341700091897	0.802354445417008	0.750251842409159	5	0	0	0	0.00506006153846154
MUC4	-	-	MUC4	MUC4	TSS22054	chr3:195746765-195811973	-	-	0.239607373571429	0.506626072	-2.11440100715002	1.09229352457135	-0.049802265429452	0.802354445417008	0.750251842409159	37	30	3	0.248129	0.410773205897436
RNF212	-	-	RNF212	RNF212	TSS17983	chr4:1071477-1113564	-	-	0.00216543571428571	0.0558611564	-25.7967281279584	2.10203293389081	-0.00382423461761811	0.802354445417008	0.750251842409159	17	4	0	0	0.0365857694871795
HMX1	-	-	HMX1	HMX1	TSS24187	chr4:8846075-8871817	-	-	0.0204284714285714	0.003262372	6.26184611337132	2.10533982796474	0.00430024475728342	0.802354445417008	0.750251842409159	9	0	0	0	0.00942456153846154
RPL21P44	-	-	RPL21P44	RPL21P44	TSS15736	chr4:53985498-53987282	-	-	0.128754935714286	0.327990672	-2.54740270872279	1.39968470132205	-0.0448039586647075	0.802354445417008	0.750251842409159	35	26	1	0.168485	0.256470151282051
ADH6	-	-	ADH6	ADH6	TSS19851	chr4:99202637-99219246	-	-	0.06460675	0.0193538752	3.33818159579741	1.43487055851915	0.0138704934254519	0.802354445417008	0.750251842409159	22	4	0	0.0148678	0.0355984969230769
RRH	-	-	RRH	RRH	TSS17795	chr4:109827993-109844705	-	-	0.0698929071428571	0.022459492	3.11195405233819	1.76624331986454	0.0431548560646797	0.802354445417008	0.750251842409159	15	6	0	0	0.0394868717948718
PP12613	-	-	PP12613	PP12613	TSS3830	chr4:121764584-121766808	-	-	0.00578166428571429	0	Inf	3.79966439723271	0.0190759720906935	0.802354445417008	0.750251842409159	3	0	0	0	0.00207546923076923
ADAD1	-	-	ADAD1	ADAD1	TSS20097,TSS20924	chr4:122378965-122429792	-	-	0.00539322857142857	0.000553036	9.75203887527859	2.7215135059442	0.028377369030964	0.802354445417008	0.750251842409159	5	0	0	0	0.00229054102564103
LINC01091	-	-	LINC01091	LINC01091	TSS10814,TSS30935	chr4:123652784-123930363	-	-	1.01616521428571	0.206114648	4.93009703165645	2.2412731798567	0.0123165550694629	0.802354445417008	0.750251842409159	25	22	5	0.107076	0.496902030769231
MAB21L2	-	-	MAB21L2	MAB21L2	TSS2890	chr4:150581924-150584693	-	-	0.0182647071428571	0.00610368	2.99240902911967	1.36828620024601	0.0342839023515389	0.802354445417008	0.750251842409159	17	0	0	0	0.0104691769230769
MARCH11	-	-	MARCH11	MARCH11	TSS30183	chr5:16067364-16179788	-	-	0.0301182928571429	0.005334456	5.64599142951837	2.6031492288738	0.0452159420993325	0.802354445417008	0.750251842409159	10	1	0	0	0.0142312179487179
GHR	-	-	GHR	GHR	TSS10864,TSS15861,TSS18684,TSS19104,TSS19547,TSS2285,TSS2709,TSS3217,TSS4894	chr5:42423774-42721878	-	-	0.00523219428571429	0	Inf	2.58202361715177	0.000513953610701936	0.802354445417008	0.750251842409159	6	0	0	0	0.00187822358974359
HCN1	-	-	HCN1	HCN1	TSS35882	chr5:45254949-45696118	-	-	0.00247353928571429	0.000857766	2.88369938388125	1.53835011352209	0.042982622461695	0.802354445417008	0.750251842409159	13	0	0	0	0.00143778717948718
PDLIM4	-	-	PDLIM4	PDLIM4	TSS17710	chr5:132257657-132273454	-	-	0.154410892857143	0.47690416	-3.0885396177407	1.14539234740242	-0.00953291320379469	0.802354445417008	0.750251842409159	35	27	1	0.301904	0.361137346153846
PCDHB9	-	-	PCDHB9	PCDHB9	TSS36468	chr5:141187126-141191538	-	-	0.00425920214285714	0.0017266788	2.4667020541731	1.77131841742246	0.0295576434374749	0.802354445417008	0.750251842409159	11	0	0	0	0.00263578974358974
PCDHA2	-	-	PCDHA2	PCDHA2	TSS30224	chr5:140794858-141012344	-	-	0.00119063571428572	0.00711147726622397	-5.97284054299535	2.46954594455452	-0.045010251390214	0.802354445417008	0.750251842409159	24	0	0	9.76117e-63	0.00498604696552819
PCDHA4	-	-	PCDHA4	PCDHA4	TSS23713	chr5:140807073-141012344	-	-	0.00426081428571429	0.0137215390887236	-3.220402995439	1.68011117153956	-0.0361718936148112	0.802354445417008	0.750251842409159	24	0	0	3.91959e-53	0.0103253814671305
PCDHGB4	-	-	PCDHGB4	PCDHGB4	TSS5029	chr5:141387884-141512979	-	-	0.168594507142857	0.0803663492	2.09782463457799	1.38467303194036	0.0389753919441441	0.802354445417008	0.750251842409159	36	14	0	0.0519244	0.112037995641026
PCDHGA9	-	-	PCDHGA9	PCDHGA9	TSS10348	chr5:141402952-141512979	-	-	0.0437643142857143	0.02107434	2.07666357692408	1.29405123854008	0.0295726786139035	0.802354445417008	0.750251842409159	31	4	0	0.0128274	0.029219458974359
ABLIM3	-	-	ABLIM3	ABLIM3	TSS28820,TSS31562	chr5:149141482-149260438	-	-	0.0318686028571429	0.0952626476	-2.98923200452286	1.739056896129	-0.0446956454633318	0.802354445417008	0.750251842409159	34	9	0	0.0312223	0.072505811025641
ARSI	-	-	ARSI	ARSI	TSS12369	chr5:150296345-150302962	-	-	0.00192037142857143	0.0085133632	-4.43318572300002	1.65944238988554	-0.0431548560646797	0.802354445417008	0.750251842409159	15	0	0	0	0.00614664820512821
HAVCR1	-	-	HAVCR1	HAVCR1	TSS2763,TSS4070	chr5:157029412-157059119	-	-	0.0135394428571429	0.105301964	-7.77742224041715	1.69489038056737	-0.00288032270954238	0.802354445417008	0.750251842409159	22	10	0	0.0288666	0.0723615717948718
FBLL1	-	-	FBLL1	FBLL1	TSS1234	chr5:168529576-168530634	-	-	0.0413506642857143	0.010065272	4.10825105230284	2.51416062668005	0.0277413469576729	0.802354445417008	0.750251842409159	9	3	0	0	0.0212959256410256
CTB-178M22.2	-	-	CTB-178M22.2	CTB-178M22.2	TSS30487	chr5:168229582-168232372	-	-	4.46719335714286	2.016681224	2.21512121200909	1.26388186955536	0.00354533859177589	0.802354445417008	0.750251842409159	34	33	20	1.01628	2.89635224615385
BTNL3	-	-	BTNL3	BTNL3	TSS22222	chr5:180988844-181006727	-	-	0.0964805642857143	0.03031728	3.18236214745235	1.94633918630027	0.0329349981814287	0.802354445417008	0.750251842409159	17	9	0	0	0.0540682025641026
HUS1B	-	-	HUS1B	HUS1B	TSS735	chr6:655938-656964	-	-	0.0578776071428571	0.342891816	-5.92442972207978	3.09145707618123	-0.036277583172351	0.802354445417008	0.750251842409159	22	15	1	0.0451665	0.240579023076923
HIST1H1B	-	-	HIST1H1B	HIST1H1B	TSS1925	chr6:27866791-27867581	-	-	0.207040542857143	0.017751448	11.6633044728037	2.83087138837341	0.0080226776914828	0.802354445417008	0.750251842409159	10	7	1	0	0.0857013794871795
TRIM40	-	-	TRIM40	TRIM40	TSS12885,TSS3924	chr6:30136107-30148735	-	-	0.00498569285714286	0	Inf	3.51103271749697	0.0190759720906935	0.802354445417008	0.750251842409159	3	0	0	0	0.0017897358974359
TRIM39-RPP21	-	-	TRIM39-RPP21	TRIM39-RPP21	TSS31863	chr6:30329310-30346858	-	-	0.760939572060991	2.34438534464354	-3.08090869593471	1.64756327502888	-0.0472004147639615	0.802354445417008	0.750251842409159	39	32	21	1.02083	1.77596891346006
C6orf25	-	-	C6orf25	C6orf25	TSS8988	chr6:31723343-31726708	-	-	0.0276584928571429	0.094667892	-3.42274224734382	1.73743205153066	-0.045010251390214	0.802354445417008	0.750251842409159	24	8	0	0.018528	0.0706132358974359
PPT2-EGFL8	-	-	PPT2-EGFL8	PPT2-EGFL8	TSS23381	chr6:32153998-32168285	-	-	0.187829764285715	0.455253728	-2.42375711714942	0.937399106137144	-0.0201695703095607	0.802354445417008	0.750251842409159	38	28	1	0.321677	0.359255382051282
SLC26A8	-	-	SLC26A8	SLC26A8	TSS24792,TSS31277,TSS9674	chr6:35943513-36024636	-	-	0.0219649785714286	0.0610660508	-2.78015526404533	1.08947021935577	-0.00787899080392988	0.802354445417008	0.750251842409159	29	6	0	0.025744	0.0470297684615385
LOC101929555	-	-	LOC101929555	LOC101929555	TSS26360	chr6:40878885-41023280	-	-	0.01000805	0.000699844	14.3004012322746	2.73332612337352	0.00734477074052818	0.802354445417008	0.750251842409159	6	0	0	0	0.00404125128205128
UNC5CL	-	-	UNC5CL	UNC5CL	TSS10397	chr6:41026900-41039199	-	-	0.147315071428571	0.297524132	-2.01964489522215	1.07756759862379	-0.032492112915926	0.802354445417008	0.750251842409159	35	30	1	0.210971	0.243602930769231
LOC101927136	-	-	LOC101927136	LOC101927136	TSS10885	chr6:53561288-53573275	-	-	0.00645569285714286	0.00040402	15.9786467430891	2.83594298928733	0.0249341700091897	0.802354445417008	0.750251842409159	5	0	0	0	0.00257641538461538
RPS16P5	-	-	RPS16P5	RPS16P5	TSS7512	chr6:53334459-53337617	-	-	0.0240599214285714	0.094676132	-3.93501418036931	1.2337558363646	-0.00599250429095652	0.802354445417008	0.750251842409159	27	7	0	0.0487539	0.0693267230769231
BRD7P3	-	-	BRD7P3	BRD7P3	TSS7651	chr6:118501372-118503833	-	-	0.0220036564285714	0.009775396	2.25092225712098	1.72984809774006	0.0188985621058058	0.802354445417008	0.750251842409159	16	1	0	0	0.0141650279487179
SLC22A2	-	-	SLC22A2	SLC22A2	TSS32795	chr6:160216761-160258931	-	-	0.00622005	0.000587148	10.5936663328496	2.8857544021482	0.0249341700091897	0.802354445417008	0.750251842409159	5	0	0	0	0.00260921538461538
SLC22A1	-	-	SLC22A1	SLC22A1	TSS1144	chr6:160121830-160158718	-	-	0.349679214285714	0.832513676	-2.38079257213091	1.29605446757414	-0.00955476139000839	0.802354445417008	0.750251842409159	36	35	4	0.487921	0.659188484615385
LINC00242	-	-	LINC00242	LINC00242	TSS25421	chr6:169788789-169798825	-	-	0.0213633214285714	0.0745348188	-3.48891529106128	1.56000136782089	-0.0456544390341316	0.802354445417008	0.750251842409159	28	5	0	0.0195506	0.0554476146153846
TWIST1	-	-	TWIST1	TWIST1	TSS29047	chr7:19115467-19117672	-	-	0.0267643142857143	0.095334372	-3.561995685086	1.78707125416025	-0.0417577921677876	0.802354445417008	0.750251842409159	17	10	0	0	0.0707194794871795
HOXA7	-	-	HOXA7	HOXA7	TSS14922	chr7:27153718-27156677	-	-	0.0179656425	0.005963972	3.01236197956664	1.94313347335118	0.0291905257451763	0.802354445417008	0.750251842409159	13	0	0	0	0.010272263974359
SNORA5A	-	-	SNORA5A	SNORA5A	TSS401	chr7:45104348-45104482	-	-	1.44366642857143	7.70072	-5.33414080122387	1.6130622080679	-0.0227033428820513	0.802354445417008	0.750251842409159	18	18	18	0	5.4545982051282
SPDYE8P	-	-	SPDYE8P	SPDYE8P	TSS35630	chr7:73047873-73057907	-	-	0.00913678142857143	0.025743376	-2.81755410274984	0.956773323015562	-0.00749712690382507	0.802354445417008	0.750251842409159	27	0	0	0.0211939	0.0197820343589744
CFAP69	-	-	CFAP69	CFAP69	TSS1881	chr7:90245173-90311063	-	-	0.0879317428571428	0.1774925732	-2.01852672803678	1.0633246215219	-0.0361329973682536	0.802354445417008	0.750251842409159	34	22	0	0.110554	0.145342531538462
CAV1	-	-	CAV1	CAV1	TSS12539,TSS21926,TSS28534,TSS7324	chr7:116524784-116561185	-	-	0.112319871428571	0.04201038	2.67362188650927	1.7357157614319	0.0196876066184161	0.802354445417008	0.750251842409159	27	7	0	0.0346159	0.0672496846153846
PTN	-	-	PTN	PTN	TSS25710	chr7:137227345-137343800	-	-	0.00405277857142857	0.029510216	-7.28147750485117	1.86353933428911	-0.0100224440157144	0.802354445417008	0.750251842409159	14	2	0	0	0.0203716487179487
RNY5	-	-	RNY5	RNY5	TSS33851	chr7:148941487-148941571	-	-	107.60055	3.967796	27.1184682881882	4.56880131911753	0.00638346424683095	0.802354445417008	0.750251842409159	10	10	10	0	41.1692974358974
RNY4	-	-	RNY4	RNY4	TSS16675	chr7:148963314-148963410	-	-	290.737628571429	25.5035424	11.3998919840809	4.26333042516651	0.0247226816478822	0.802354445417008	0.750251842409159	24	24	24	13.6472	120.715778461538
OR2A9P	-	-	OR2A9P	OR2A9P	TSS36345	chr7:144299520-144300505	-	-	0.736831221585714	0.3089832071478	2.3846966583956	1.32285374506459	0.019931255618524	0.802354445417008	0.750251842409159	37	30	3	0.367358	0.462569673869103
MYOM2	-	-	MYOM2	MYOM2	TSS8573	chr8:2045042-2145456	-	-	0.149318192857143	0.343846724	-2.3027784988596	1.36660372114883	-0.00833902292695517	0.802354445417008	0.750251842409159	39	30	1	0.176379	0.274015969230769
HR	-	-	HR	HR	TSS17436	chr8:22114418-22131052	-	-	0.00203988285714286	0.0081801928	-4.01012870486961	1.69013735341368	-0.0310908631559349	0.802354445417008	0.750251842409159	15	0	0	0	0.00597597897435897
FAM83A	-	-	FAM83A	FAM83A	TSS21002,TSS816	chr8:123179046-123210079	-	-	0.0492080428571429	0.0110906088	4.43691088059502	2.21007717259674	0.0203936219396697	0.802354445417008	0.750251842409159	20	2	0	0.00846202	0.0247737902564103
LOC101927588	-	-	LOC101927588	LOC101927588	TSS11464	chr8:124192690-124247398	-	-	0.0533283071428571	0.01499546	3.55629684870335	1.63093520087197	0.0285726632978283	0.802354445417008	0.750251842409159	15	3	0	0	0.0287559692307692
TPD52L3	-	-	TPD52L3	TPD52L3	TSS3350	chr9:6328348-6331900	-	-	0.00648902857142857	0.001166948	5.56068357067202	2.78776296778984	0.0365059608756465	0.802354445417008	0.750251842409159	5	0	0	0	0.00307743846153846
NPR2	-	-	NPR2	NPR2	TSS103	chr9:35792408-35809731	-	-	0.089484	0.305716788	-3.41644079388494	2.12191706758348	-0.00470360089955148	0.802354445417008	0.750251842409159	35	26	1	0.149802	0.228094761538462
CTSL3P	-	-	CTSL3P	CTSL3P	TSS3237	chr9:87772914-87786884	-	-	0.0608828928571429	0.147240968	-2.41842923504785	1.2902395212056	-0.0375519292021834	0.802354445417008	0.750251842409159	27	15	0	0.0789878	0.116240633333333
NIPSNAP3B	-	-	NIPSNAP3B	NIPSNAP3B	TSS32763	chr9:104763740-104777764	-	-	0.367886085714286	0.79807492	-2.16935337048821	1.29988198701709	-0.00306477619591262	0.802354445417008	0.750251842409159	39	38	3	0.496993	0.643648158974359
MIR600HG	-	-	MIR600HG	MIR600HG	TSS6364	chr9:123109493-123115477	-	-	0.116649128571429	0.237306364	-2.0343603669074	0.814062924471047	-0.0199124766787166	0.802354445417008	0.750251842409159	36	28	0	0.177934	0.19399351025641
